consumers,consumerName,Consumer.Sp.stage,consumerSP,consumerStage,resources,resourceName,Resource.Sp.stage,resourceSP,resourceStage,Consumer.Interaction.Code,Feeding.Site,confidence,justification,Ref.ID,localities,version
12,Gavia.immer.12.1,12.1,12,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,54,Marine,V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,6,North Pacific,V2.Dryad
18,Nycticorax.nycticorax.18.1,18.1,18,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,671,Marine,V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,7,Central California; Baja California,V2.Dryad
21,Phalacrocorax.auritus.21.1,21.1,21,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,7,Central California; Baja California,V2.Dryad
23,Sterna.caspia.23.1,23.1,23,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,419; 584,"Southern California, CA, USA",V2.Dryad
24,Sterna.elegans.24.1,24.1,24,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,419; 584,"Southern California, CA, USA",V2.Dryad
25,Thalasseus.maximus.25.1,25.1,25,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,998,Marine,V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,258,"CA, USA",V2.Dryad
248,Rhinobatos.productus.205.1,205.1,205,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,584; 979,"Pacific Coast, USA; Gulf of California, Mexico",V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,587; 584,"Palos Verdes, CA, USA; Pacific Coast, USA",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,258,"CA, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
254,Squatina.californica.211.1,211.1,211,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,273,"Gulf of California, Mexico",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
303,Sebastes.paucispinis.254.1,254.1,254,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,793,"CA, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,772,"Puget Sound, WA, USA",V2.Dryad
314,Sebastes.serriceps.260.1,260.1,260,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,532; 584,"Pacific Coast, USA; Channel Islands, CA, USA",V2.Dryad
322,Sphyraena.argentea.264.1,264.1,264,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,369; 584,"San Diego, CA, USA; Pacific Coast, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,2,11,756; 584,"Elkhorn Slough, CA, USA; Pacific Coast, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,797,Schikhobalotrema.girellae.709.1,709.1,709,1,14,NA,3,11,584; 588,"Pacific Coast, USA",V2.Dryad
12,Gavia.immer.12.1,12.1,12,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,6,North Pacific,V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
303,Sebastes.paucispinis.254.1,254.1,254,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
316,Sebastes.chrysomelas.261.1,261.1,261,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,235; 584,"Santa Barbara Channel, CA, USA; Pacific Coast, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,2,11,235; 756,"Santa Barbara Channel, CA, USA; Elkhorn Slough, CA, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,799,Stephanostomum.casum.711.1,711.1,711,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
8,Aechmophorus.occidentalis.8.1,8.1,8,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,794,"Eliza Island, Whatcom Co., WA, USA",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,7,Central California; Baja California,V2.Dryad
21,Phalacrocorax.auritus.21.1,21.1,21,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,7,Central California; Baja California,V2.Dryad
23,Sterna.caspia.23.1,23.1,23,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,419; 584,"Southern California, CA, USA",V2.Dryad
24,Sterna.elegans.24.1,24.1,24,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,419; 584,"Southern California, CA, USA",V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,258,"CA, USA",V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,584,"Palos Verdes, CA, USA",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,258,"CA, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,493,"Elkhorn Slough, CA, USA",V2.Dryad
271,Gymnothorax.mordax.228.1,228.1,228,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
303,Sebastes.paucispinis.254.1,254.1,254,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,793,"CA, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,772,"Puget Sound, WA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,369,"San Diego, CA, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,235; 756,"Santa Barbara Channel, CA, USA; Elkhorn Slough, CA, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,800,Stephanostomum.dentatum.712.1,712.1,712,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
8,Aechmophorus.occidentalis.8.1,8.1,8,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,794; 584,"Eliza Island, Whatcom Co., WA, USA; Pacific Coast, USA",V2.Dryad
9,Ardea.herodias.9.1,9.1,9,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,417; 671,"San Francisco, CA, USA; Marine",V2.Dryad
10,Ardea.alba.10.1,10.1,10,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,417; 671,"San Francisco, CA, USA; Marine",V2.Dryad
11,Egretta.thula.11.1,11.1,11,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,500; 671,"Tampa Bay, FL, USA; Marine",V2.Dryad
12,Gavia.immer.12.1,12.1,12,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584; 54,"Pacific Coast, USA; Marine",V2.Dryad
14,Larus.canus.14.1,14.1,14,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,54,"Monterey Bay, CA, USA",V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,6,North Pacific,V2.Dryad
18,Nycticorax.nycticorax.18.1,18.1,18,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,671,Marine,V2.Dryad
19,Pelecanus.occidentalis.19.1,19.1,19,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,435; 7,"San Diego, CA, USA; Central California, CA, USA; Baja California, Mexico",V2.Dryad
21,Phalacrocorax.auritus.21.1,21.1,21,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,7,Central California; Baja California,V2.Dryad
23,Sterna.caspia.23.1,23.1,23,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,768; 419; 584,"Elkhorn Slough, CA, USA; Southern California, CA, USA",V2.Dryad
24,Sterna.elegans.24.1,24.1,24,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,419; 584,"Southern California, CA, USA",V2.Dryad
25,Thalasseus.maximus.25.1,25.1,25,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,584; 998,"Pacific Coast, USA; Marine",V2.Dryad
75,Urticina.lofotensis.74.1,74.1,74,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,229,Norway,V2.Dryad
192,Alpheus.clamator.152.1,152.1,152,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,598,"Newport Bay, CA, USA",V2.Dryad
246,Myliobatis.californica.203.1,203.1,203,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,258,"CA, USA",V2.Dryad
248,Rhinobatos.productus.205.1,205.1,205,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,587; 584,"Palos Verdes, CA, USA; Pacific Coast, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
254,Squatina.californica.211.1,211.1,211,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,493,"Elkhorn Slough, CA, USA",V2.Dryad
271,Gymnothorax.mordax.228.1,228.1,228,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
289,Paralabrax.nebulifer.243.1,243.1,243,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584; 732,"Pacific Coast, USA; San Diego, CA, USA",V2.Dryad
298,Scorpaena.guttata.251.1,251.1,251,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
303,Sebastes.paucispinis.254.1,254.1,254,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,793,"CA, USA",V2.Dryad
304,Sebastes.auriculatus.255.1,255.1,255,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,815; 772; 584,"Humboldt, CA, USA; Puget Sound, WA, USA; Pacific Coast, USA",V2.Dryad
310,Sebastes.atrovirens.258.1,258.1,258,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
312,Sebastes.serranoides.259.1,259.1,259,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,581; 584,"Santa Barbara, CA, USA; Pacific Coast, USA",V2.Dryad
314,Sebastes.serriceps.260.1,260.1,260,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
316,Sebastes.chrysomelas.261.1,261.1,261,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
318,Sebastes.rastrelliger.262.1,262.1,262,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584; 732,"Pacific Coast, USA; San Diego, CA, USA",V2.Dryad
322,Sphyraena.argentea.264.1,264.1,264,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,369,"San Diego, CA, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,2,11,756; 235,"Elkhorn Slough, CA, USA; Santa Barbara Channel, CA, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,802,Stephanostomum.sp.B.714.1,714.1,714,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
8,Aechmophorus.occidentalis.8.1,8.1,8,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,794; 434; 512,"Eliza Island, Whatcom Co., WA, USA; North America; British Columbia, Canada",V2.Dryad
9,Ardea.herodias.9.1,9.1,9,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,417; 671,"San Francisco, CA, USA; Marine",V2.Dryad
10,Ardea.alba.10.1,10.1,10,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,417; 671,"San Francisco, CA, USA; Marine",V2.Dryad
11,Egretta.thula.11.1,11.1,11,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,500; 671,"Tampa Bay, FL, USA; Marine",V2.Dryad
12,Gavia.immer.12.1,12.1,12,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584; 54; 6,"Pacific Coast, USA; Marine; North Pacific",V2.Dryad
14,Larus.canus.14.1,14.1,14,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,54,"Monterey Bay, CA, USA",V2.Dryad
16,Larus.heermanni.16.1,16.1,16,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,6,North Pacific,V2.Dryad
18,Nycticorax.nycticorax.18.1,18.1,18,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,671,Marine,V2.Dryad
19,Pelecanus.occidentalis.19.1,19.1,19,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,435; 7,"San Diego, CA, USA; Central California, CA, USA; Baja California, Mexico",V2.Dryad
21,Phalacrocorax.auritus.21.1,21.1,21,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,7; 584,"Central California; Baja California; Pacific Coast, USA",V2.Dryad
23,Sterna.caspia.23.1,23.1,23,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,768; 419; 584,"Elkhorn Slough, CA, USA; Southern California, CA, USA",V2.Dryad
24,Sterna.elegans.24.1,24.1,24,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,419; 584,"Southern California, CA, USA",V2.Dryad
25,Thalasseus.maximus.25.1,25.1,25,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,584; 998,"Pacific Coast, USA; Marine",V2.Dryad
246,Myliobatis.californica.203.1,203.1,203,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,258,"CA, USA",V2.Dryad
248,Rhinobatos.productus.205.1,205.1,205,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584; 979,"Pacific Coast, USA; Gulf of California, Mexico",V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,587; 584,"Palos Verdes, CA, USA; Pacific Coast, USA",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,258,"CA, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
254,Squatina.californica.211.1,211.1,211,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,493; 235,"Elkhorn Slough, CA, USA",V2.Dryad
271,Gymnothorax.mordax.228.1,228.1,228,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584; 235,"Pacific Coast, USA; Santa Barbara Channel, CA, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
289,Paralabrax.nebulifer.243.1,243.1,243,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
290,Paralabrax.clathratus.244.1,244.1,244,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584; 732,"Pacific Coast, USA; San Diego, CA, USA",V2.Dryad
298,Scorpaena.guttata.251.1,251.1,251,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
299,Scorpaenichthys.marmoratus.252.1,252.1,252,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
303,Sebastes.paucispinis.254.1,254.1,254,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,793,"CA, USA",V2.Dryad
306,Sebastes.caurinus.256.1,256.1,256,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,815; 584; 772,"Humboldt, CA, USA; Pacific Coast, USA; Puget Sound, WA, USA",V2.Dryad
310,Sebastes.atrovirens.258.1,258.1,258,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
312,Sebastes.serranoides.259.1,259.1,259,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,581,"Santa Barbara, CA, USA",V2.Dryad
318,Sebastes.rastrelliger.262.1,262.1,262,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584; 732,"Pacific Coast, USA; San Diego, CA, USA",V2.Dryad
322,Sphyraena.argentea.264.1,264.1,264,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,732,"San Diego, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,584,"Pacific Coast, USA",V2.Dryad
469,Tursiops.truncatus.410.1,410.1,410,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,369; 584,"San Diego, CA, USA; Pacific Coast, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,2,11,756; 235,"Elkhorn Slough, CA, USA; Santa Barbara Channel, CA, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,803,Telolecithus.pugetensis.715.1,715.1,715,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,4,11,7,Central California; Baja California,V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,258,"CA, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
314,Sebastes.serriceps.260.1,260.1,260,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,2,11,532; 584,"Pacific Coast, USA; Channel Islands, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,805,Vitellibaculum.girellae.717.1,717.1,717,1,14,NA,3,11,584; 588,"Pacific Coast, USA",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,4,11,7,Central California; Baja California,V2.Dryad
249,Torpedo.californica.206.1,206.1,206,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
250,Cephaloscyllium.ventriosum.207.1,207.1,207,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,258,"CA, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,258; 584,"Pacific Coast, USA",V2.Dryad
255,Triakis.semifasciata.212.1,212.1,212,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,4,11,584,"Pacific Coast, USA",V2.Dryad
285,Ophiodon.elongatus.240.1,240.1,240,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
314,Sebastes.serriceps.260.1,260.1,260,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,2,11,532; 584,"Pacific Coast, USA; Channel Islands, CA, USA",V2.Dryad
323,Stereolepis.gigas.265.1,265.1,265,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
471,Phoca.vitulina.richardsi.412.1,412.1,412,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,584,"Pacific Coast, USA",V2.Dryad
472,Zalophus.californianus.413.1,413.1,413,1,806,Vitellibaculum.girellicola.718.1,718.1,718,1,14,NA,3,11,584; 588,"Pacific Coast, USA",V2.Dryad
253,Notorynchus.cepedianus.210.1,210.1,210,1,807,Zalophotrema.hepaticum.719.1,719.1,719,1,14,NA,2,11,258; 584; 58,"Pacific Coast, USA; Northern California, CA, USA; Tasmania, Australia",V2.Dryad
20,Phalacrocorax.penicillatus.20.1,20.1,20,1,808,Zoogonus.dextrocirrus.720.1,720.1,720,1,14,NA,2,11,7,Central California; Baja California,V2.Dryad
21,Phalacrocorax.auritus.21.1,21.1,21,1,808,Zoogonus.dextrocirrus.720.1,720.1,720,1,14,NA,3,11,7,Central California; Baja California,V2.Dryad
247,Platyrhinoidis.triseriata.204.1,204.1,204,1,808,Zoogonus.dextrocirrus.720.1,720.1,720,1,14,NA,3,11,258,"CA, USA",V2.Dryad
